Cod Depto,Departamento,Cod en texto ,Municipio,Dirección Territorial ,Director Territorial ,Alcalde,Población 2017,No. Víctimas por Declaración,No. Sujetos Atención ,"Acto terrorista , Atentados, Combates, Enfrentamientos , Hostigamientos",Amenaza,Delitos contra la Libertad y la Integridad sexual en desarrollo del conflicto Armado,Desaparición forzada,Desplazamiento Forzado,"Homicidio, Masacre","Minas Antipersonal, Munición sin Explotar y artefacto explosivo improvisado",Secuestro,Tortura,"Vincuación de Niños, Niñas y Adolescentes a actividades relacionadas con grupos armados",Abandono o Despojo Forzado de Tierras,Perdida de Bienes Muebles o Inmuebles 
50,Meta,50590, Puerto Rico,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Luis Alfonso Suárez Sánchez,18793,5806,4991,773,476,18,172,5292,461,71,30,3,7,0,123
50,Meta,50606, Restrepo,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Cesar Augusto Robayo Álvarez ,10655,2777,2334,25,19,5,27,2524,262,0,10,0,1,0,12
50,Meta,50680, San Carlos De Guaro,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Ronal Yamid Lozano Delgado,10299,1222,1041,9,265,3,53,1096,98,0,12,0,6,0,16
50,Meta,50683, San Juan De Arama,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Agapito González Medina,8764,4107,3408,32,39,1,29,3707,423,25,5,2,0,0,95
50,Meta,50686, San Juanito,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Ramiro Jiménez Segura,2207,378,255,0,55,0,3,309,36,13,0,0,0,0,0
50,Meta,50689, San Martín,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Jhonatan David Neira,25298,8339,7330,62,1216,5,137,6548,510,0,12,2,4,0,1666
50,Meta,50711, Vistahermosa,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Marco Antonio Gordillo Ruiz,26347,13577,11700,86,81,8,355,12984,914,232,163,4,11,0,68
85,Casanare,85001, Yopal,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Jhon Jairo Torres Torres,146202,38367,29954,323,2844,135,3047,28684,10632,133,221,141,111,0,418
85,Casanare,85010, Aguazul,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Renier Darío Pachón,40819,4162,3426,25,743,14,126,3446,725,4,36,7,7,0,73
85,Casanare,85015, Chameza,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Bernardo Pérez Fonseca,2558,1582,1304,9,74,1,26,1771,86,5,133,17,1,0,44
85,Casanare,85125, Hato Corozal,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Alexander Martínez Parra,12578,2503,2019,15,405,3,36,2226,343,1,3,1,2,0,105
85,Casanare,85136, La Salina,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Reinaldo Emel Chaparro Díaz,1449,113,66,5,2,1,0,69,32,8,0,1,0,0,0
85,Casanare,85139, Maní,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Tony Wilfred Ávila Hernández,11123,3911,2838,7,49,2,50,3761,201,0,19,9,4,0,12
85,Casanare,85162, Monterrey,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Orlando Martínez Ávila,15213,2959,2392,14,666,10,163,2888,376,0,21,7,28,0,100
85,Casanare,85225, Nunchía,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Fredy Higuera Márquez,8906,721,504,3,23,1,13,578,155,0,1,0,0,0,9
85,Casanare,85230, Orocué,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Anderson Salvador Bernal Tello,8389,1006,815,9,102,8,15,877,157,0,1,0,3,0,5
85,Casanare,85250, Paz De Ariporo,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Favio Alexandro Vega Galindo,26458,4351,3475,35,59,12,85,3755,665,9,14,2,18,0,130
85,Casanare,85263, Pore,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Omar Cuevas Bernal,7914,1733,1317,57,518,8,26,1614,384,3,20,16,7,0,55
85,Casanare,85279, Recetor,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Leticia Palacios Bernal ,4375,1255,865,9,181,10,114,1161,114,0,17,4,6,0,20
85,Casanare,85300, Sabanalarga,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,José Armando Suarez Sandoval,2893,640,437,3,55,1,13,587,58,0,0,1,3,0,16
85,Casanare,85315, Sácama,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Mario Hernando Estupiñan,2062,1292,983,72,125,0,25,1219,84,31,0,3,1,0,55
85,Casanare,85325, San Luis De Palenqu,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Ediber Vásquez Rincón,7856,546,343,7,3,1,17,415,184,0,0,8,1,0,10
85,Casanare,85400, Támara,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Fernando Mantilla Abreo,7034,763,551,3,254,9,0,640,101,3,0,3,0,0,8
85,Casanare,85410, Tauramena,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Javier Augusto Álvarez Alfonso,23387,3297,2376,18,246,14,90,3020,353,6,13,7,22,0,75
85,Casanare,85430, Trinidad,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Milber Edilson Pérez Ochoa,15472,974,651,1,8,2,6,780,233,0,3,0,3,0,3
85,Casanare,85440, Villanueva,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Ruth Yaneth Bohórquez Peña,24301,3591,2841,4,70,9,74,3391,182,2,79,1,5,0,36
91,Amazonas,91001, Leticia,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,José Huber Araujo Nieto,41957,2746,2329,23,544,11,42,2643,181,4,6,2,4,0,45
91,Amazonas,91263, El Encanto,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Corregimiento,4928,9,7,0,0,0,0,8,3,0,0,0,0,0,0
91,Amazonas,91405, La Chorrera,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Corregimiento,3988,56,48,0,49,2,0,17,0,0,10,12,1,0,0
91,Amazonas,91460, Miriti - Paraná,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Corregimiento,1519,19,17,0,0,0,0,14,2,0,3,0,0,0,0
91,Amazonas,91530, Puerto Alegría,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Corregimiento,2107,8,5,0,0,0,0,1,8,0,1,0,0,0,0
91,Amazonas,91536, Puerto Arica,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Corregimiento,1330,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,Amazonas,91540, Puerto Nariño,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,José Alberto Lozada Pinedo,8398,13,11,0,0,0,0,13,0,0,0,0,0,0,0
91,Amazonas,91669, Puerto Santander,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Corregimiento,3051,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,Amazonas,91798, Tarapacá,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Corregimiento,4274,22,16,0,3,0,3,13,7,0,0,0,0,0,0
94,Guainía,94001, Inírida,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Camilo Andres Puentes Garzon,20147,10714,9308,21,484,7,49,10891,77,0,8,2,9,0,41
94,Guainía,94343, Barranco Minas,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Corregimiento,4944,390,247,31,108,0,0,321,0,1,1,0,1,0,6
94,Guainía,94663, Mapiripana,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Corregimiento,2788,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Guainía,94883, San Felipe,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Corregimiento,2217,2,2,0,0,0,0,2,0,0,0,0,0,0,0
94,Guainía,94884, Puerto Colombia,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Corregimiento,4932,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Guainía,94885, La Guadalupe,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Corregimiento,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Guainía,94886, Cacahual,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Corregimiento,2694,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Guainía,94887, Pana Pana,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Corregimiento,3358,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,Guaviare,95001, San José Del Guavia,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Efraín Rivera Roldán ,66679,40821,32708,202,629,24,2185,39456,3522,100,49,21,83,0,653
95,Guaviare,95015, Calamar,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Pedro Pablo Novoa Bernal,8665,2011,1531,16,16,2,91,1785,188,9,0,0,6,0,15
95,Guaviare,95025, El Retorno,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Oscar Eduardo Ospina Ortiz,23756,2174,1797,49,39,7,76,1896,251,4,7,1,6,0,13
95,Guaviare,95200, Miraflores,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Jhonivar Cumbe,15107,808,659,72,53,0,31,584,144,18,0,0,6,0,24
97,Vaupés,97001, Mitú,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Daniel Bernal Cordoba,32156,7144,5273,944,1429,6,78,7471,348,38,27,5,16,0,53
97,Vaupés,97161, Caruru,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Jose Antonio Fandiño Rodriguez,3336,391,309,14,34,3,23,386,15,8,0,1,4,0,5
97,Vaupés,97511, Pacoa,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Corregimiento,5980,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Vaupés,97666, Taraira,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Doris Liszeth Villegas Chara,960,112,64,1,48,4,0,101,3,0,0,0,0,0,0
97,Vaupés,97777, Papunaua,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Corregimiento,837,8,6,0,0,0,0,8,0,0,0,0,0,0,0
97,Vaupés,97889, Yavaraté,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Corregimiento,1231,16,14,0,0,0,0,16,0,0,0,0,0,0,0
99,Vichada,99001, Puerto Carreño,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Marcos Pérez Jiménez,16249,4826,3905,69,479,5,73,4642,160,3,8,6,8,0,85
99,Vichada,99524, La Primavera,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Luis Aldo Silva Pérez,16447,1517,1296,4,23,1,12,1434,70,0,0,0,3,0,35
99,Vichada,99624, Santa Rosalía,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,William Enrique Santana Tarache,4138,374,276,14,6,1,20,270,45,0,0,0,0,0,60
99,Vichada,99773, Cumaribo,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Hermenegildo Beltrán Sosa,38634,1742,1234,29,72,2,13,1628,72,2,5,0,9,0,8
52,Nariño,52001, Pasto,Nariño,Jaime Guerrero,Pedro Vicente Obando Ornoñez,450645,103688,83912,3086,3199,636,4155,81469,20206,125,696,225,95,0,1265
52,Nariño,52019, Albán,Nariño,Jaime Guerrero,Yolanda Gómez Gómez,22711,1894,1384,557,456,1,7,1579,75,1,21,0,0,0,228
52,Nariño,52036, Ancuyá,Nariño,Jaime Guerrero,Diego Nixon Ortiz ,6745,1146,1004,228,67,2,16,828,77,1,5,0,0,0,11
52,Nariño,52051, Arboleda,Nariño,Jaime Guerrero,Ciro Rafael Delgado Gaviria,7566,1265,1058,29,218,1,0,1099,37,0,3,1,0,0,119
52,Nariño,52079, Barbacoas,Nariño,Jaime Guerrero,Eder Escobar Angulo ,39564,13060,10492,412,22,1,53,12317,737,21,28,1,9,0,67
52,Nariño,52083, Belén,Nariño,Jaime Guerrero,Helder Anacona Ordoñez,7715,212,184,12,73,0,0,183,14,0,2,0,1,0,9
52,Nariño,52110, Buesaco,Nariño,Jaime Guerrero,Hugo Armando Castro López,25653,2271,1905,52,139,8,32,2040,120,0,33,0,0,0,33
52,Nariño,52203, Colón,Nariño,Jaime Guerrero,Miller Eloy Muñoz Muñoz,10206,379,302,1,77,3,0,262,86,0,0,0,0,0,45
52,Nariño,52207, Consacá,Nariño,Jaime Guerrero,Aydee Marleny Patiño Rosero,9201,1893,1725,7,62,5,11,1811,101,1,0,0,0,0,19
52,Nariño,52210, Contadero,Nariño,Jaime Guerrero,Jairo Ancisar Escobar Orbes,7003,145,115,2,5,0,8,108,27,0,0,0,0,0,2
52,Nariño,52215, Córdoba,Nariño,Jaime Guerrero,Julio Albeiro Guerrero Cárdenas ,14066,3953,3524,43,72,5,22,3846,70,3,1,1,0,0,25
52,Nariño,52224, Cuaspud,Nariño,Jaime Guerrero,Ernesto Javier Velasco Revelo,8689,2039,1527,13,21,1,0,1900,127,0,1,0,0,0,13
52,Nariño,52227, Cumbal,Nariño,Jaime Guerrero,Eduardo Frey Valenzuela Valenzuela,39066,1573,1362,71,85,5,38,1077,250,15,20,4,1,0,202
52,Nariño,52233, Cumbitara,Nariño,Jaime Guerrero,Silvio Sigifredo Rosero Romo ,16129,4664,3840,56,295,53,43,4313,244,33,31,9,2,0,126
52,Nariño,52240, Chachagüí,Nariño,Jaime Guerrero,Henry Javier Eraso Calvache,13967,1637,1394,3,6,175,0,1453,53,0,8,4,1,0,0
52,Nariño,52250, El Charco,Nariño,Jaime Guerrero,Milton Cuero Tejada,39600,26413,16182,1149,288,3,45,31157,271,4,4,0,0,0,492
52,Nariño,52254, El Peñol,Nariño,Jaime Guerrero,Diego Maríno Noguera Ordóñez,6430,1108,989,19,267,2,0,948,144,1,1,0,0,0,6
52,Nariño,52256, El Rosario,Nariño,Jaime Guerrero,Erwin Yonsy Montoya Córdoba,9938,5091,4597,456,136,8,13,4559,352,2,22,18,2,0,203
52,Nariño,52258, El Tablón De Gómez,Nariño,Jaime Guerrero,Herman Arturo Meléndez ,12515,6153,5052,32,26,10,10,5858,124,0,447,2,1,0,17
52,Nariño,52260, El Tambo,Nariño,Jaime Guerrero,Juan Pablo Barrera Fajardo,11901,2268,1713,6,39,3,13,2044,242,0,1,4,0,0,2
52,Nariño,52287, Funes,Nariño,Jaime Guerrero,Julio Eduardo Delgado Sánchez,6402,591,487,134,190,1,10,360,71,0,19,2,0,0,92
52,Nariño,52317, Guachucal,Nariño,Jaime Guerrero,Ana Lucia Inampués ,15410,236,198,13,95,0,12,129,75,2,3,1,0,0,11
52,Nariño,52320, Guaitarilla,Nariño,Jaime Guerrero,Dilson Johnfrey Martínez Pantoja ,11681,314,277,0,21,0,8,243,53,1,0,0,0,0,1
52,Nariño,52323, Gualmatán,Nariño,Jaime Guerrero,Oscar Iván Dorado Rodríguez,5778,116,92,10,54,0,4,84,10,0,0,0,0,0,4
52,Nariño,52352, Iles,Nariño,Jaime Guerrero,José Francisco Oviedo Mora ,8871,518,498,0,24,0,4,516,0,0,0,0,0,0,1
52,Nariño,52354, Imués,Nariño,Jaime Guerrero,José Luis Tobar Zambrano,6004,460,409,15,129,0,0,410,51,0,1,0,0,0,20
52,Nariño,52356, Ipiales,Nariño,Jaime Guerrero,Ricardo Romero ,145073,11931,10685,972,3177,30,91,10917,556,30,32,6,2,0,283
52,Nariño,52378, La Cruz,Nariño,Jaime Guerrero,Marco Román Palacios Enríquez,18273,2491,1960,51,23,9,13,2101,141,1,19,1,1,0,329
52,Nariño,52381, La Florida,Nariño,Jaime Guerrero,Iván Jesús Gustin Santacruz,9368,1991,1560,12,14,3,3,1877,130,0,0,1,0,0,7
52,Nariño,52385, La Llanada,Nariño,Jaime Guerrero,Afranio Álvarez Romo ,5648,2678,2259,91,73,8,18,2407,101,18,21,2,2,0,246
52,Nariño,52390, La Tola,Nariño,Jaime Guerrero,Federman Riascos Lerma,13669,2671,2018,671,27,0,5,2149,32,0,0,0,0,0,264
52,Nariño,52399, La Unión,Nariño,Jaime Guerrero,Floriberto Suárez Ortiz,25689,3608,3025,21,76,6,28,3279,313,1,14,1,0,0,8
52,Nariño,52405, Leiva,Nariño,Jaime Guerrero,Jorge Armando Daza Muñoz,14266,3226,2857,142,34,0,19,3013,242,0,7,1,2,0,155
52,Nariño,52411, Linares,Nariño,Jaime Guerrero,Luis Carlos Lucero Caicedo,9699,2777,2497,62,75,8,17,2469,252,1,11,0,1,0,7
52,Nariño,52418, Los Andes,Nariño,Jaime Guerrero,Jimmy Fernando Ramos Jurado,20128,8219,7226,128,259,8,19,9283,244,29,74,2,1,0,327
52,Nariño,52427, Magüi,Nariño,Jaime Guerrero,Walter Hernando Quiñones Castillo,23869,3587,2870,662,179,32,16,3087,182,3,26,2,0,0,83
52,Nariño,52435, Mallama,Nariño,Jaime Guerrero,Alirio Jesús Mora Rosero,7471,1723,1471,383,62,2,14,1105,160,2,21,0,1,0,156
52,Nariño,52473, Mosquera,Nariño,Jaime Guerrero,Johan Vásquez Moreno,17275,1484,929,6,39,0,2,1472,27,0,0,1,0,0,1
52,Nariño,52480, Nariño,Nariño,Jaime Guerrero,Jamer Yohan Muñoz Martínez,5002,800,697,57,344,15,5,748,34,1,6,1,0,0,8
52,Nariño,52490, Olaya Herrera,Nariño,Jaime Guerrero,Elsa Yanett Mosquera Cabezas,31986,7779,5902,44,60,2,18,7493,359,0,0,0,3,0,72
52,Nariño,52506, Ospina,Nariño,Jaime Guerrero,Alonso Eduardo Rosero ,8797,84,78,0,22,1,0,80,4,0,0,0,0,0,6
52,Nariño,52520, Francisco Pizarro,Nariño,Jaime Guerrero,Ángel Miro Moreno Montaño ,15975,1821,1403,1,34,1,0,1803,73,1,0,0,0,0,5
52,Nariño,52540, Policarpa,Nariño,Jaime Guerrero,Claudia Inés Cabrera Tarazona,17469,10458,9220,1545,1921,361,37,9385,637,45,378,591,10,0,608
52,Nariño,52560, Potosí,Nariño,Jaime Guerrero,Jairo Arley Chamorro Ger,11932,895,784,15,40,5,6,762,83,1,11,2,0,0,19
52,Nariño,52565, Providencia,Nariño,Jaime Guerrero,José Florencio Portillo Asmaza,13566,1518,1214,36,59,4,0,1421,79,2,1,0,0,0,10
52,Nariño,52573, Puerres,Nariño,Jaime Guerrero,José Enrique Chávez Figueroa ,8259,812,726,11,0,0,0,736,38,7,2,0,0,0,21
52,Nariño,52585, Pupiales,Nariño,Jaime Guerrero,Fabio Will Gilberto Cárdenas Revelo ,19548,715,621,17,33,1,2,544,151,2,0,0,0,0,5
52,Nariño,52612, Ricaurte,Nariño,Jaime Guerrero,Eider Julián Martínez Rosero ,19495,10401,8586,1054,65,4,170,9953,501,104,31,0,7,0,192
52,Nariño,52621, Roberto Payán,Nariño,Jaime Guerrero,Wisner Rodrigo Ortiz Ortiz,23984,3835,3048,115,40,8,0,3932,105,3,0,2,1,0,41
52,Nariño,52678, Samaniego,Nariño,Jaime Guerrero,Nixon Efraín Andrade Ibarra ,49362,20540,17125,761,138,25,180,20008,778,123,68,6,8,0,566
52,Nariño,52683, Sandoná,Nariño,Jaime Guerrero,Byron Andrés Zambrano Rosas,25730,3475,3090,59,717,12,40,3209,235,10,12,10,0,0,24
52,Nariño,52685, San Bernardo,Nariño,Jaime Guerrero,Jairo Elías Lasso Díaz,20326,791,667,45,344,26,14,540,95,1,91,10,0,0,1
52,Nariño,52687, San Lorenzo,Nariño,Jaime Guerrero,Jader Francisco Gaviria Armero ,20147,2299,2140,10,273,4,0,2262,68,0,1,0,0,0,8
52,Nariño,52693, San Pablo,Nariño,Jaime Guerrero,Mario Alberto Trujillo Cerón,17312,1360,1165,167,80,1,10,903,220,0,8,0,0,0,114
52,Nariño,52694, San Pedro De Cartag,Nariño,Jaime Guerrero,Evelio Rosero Riascos ,7613,493,333,0,18,2,9,428,51,2,5,0,0,0,0
52,Nariño,52696, Santa Bárbara,Nariño,Jaime Guerrero,José María Estupiñán Toloza,14630,5345,4265,48,133,8,17,5884,180,17,74,6,8,0,41
52,Nariño,52699, Santacruz,Nariño,Jaime Guerrero,José Alirio Zambrano López,29963,1425,1199,13,13,0,0,1122,204,31,1,0,0,0,83
52,Nariño,52720, Sapuyes,Nariño,Jaime Guerrero,Carlos Alberto Lima Rodríguez,6124,189,135,38,0,0,22,33,107,0,1,0,0,0,1
52,Nariño,52786, Taminango,Nariño,Jaime Guerrero,Rodrigo Jurado Moreno ,21265,13928,12043,82,18,41,47,13796,422,1,9,11,0,0,15
52,Nariño,52788, Tangua,Nariño,Jaime Guerrero,Carlos Emilio Guerrero Guerrero,9383,1657,1292,9,133,0,0,1582,50,0,9,0,0,0,5
52,Nariño,52835, San Andres De Tumac,Nariño,Jaime Guerrero,Julio César Rivera,208318,113797,99078,1916,3465,98,437,113040,4705,74,15,8,42,0,739
52,Nariño,52838, Túquerres,Nariño,Jaime Guerrero,Álvaro Marino Palacios Mora,40388,2379,1944,328,91,4,13,1748,333,4,4,2,1,0,16
52,Nariño,52885, Yacuanquer,Nariño,Jaime Guerrero,Libia Jaqueline Castillo Mora,11158,489,432,153,75,0,16,313,28,0,0,0,1,0,3
,ND,ND,,0,,,0,125039,85968,13677,15592,309,3049,30952,33082,1293,10740,147,75,0,42171
54,Norte de Santander,54001, Cúcuta,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Cesar Omar Rojas Ayala,662673,129320,100999,965,674,389,4002,101779,30290,105,685,181,69,0,556
54,Norte de Santander,54003, Abrego,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Huber Darío Sánchez Ortega,38733,4298,2931,15,115,1,7,4109,257,13,24,4,1,0,19
54,Norte de Santander,54051, Arboledas,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Carlos Danilo Esteban Galvis,8958,811,580,15,34,2,16,616,211,1,4,2,5,0,0
54,Norte de Santander,54099, Bochalema,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,María Inmaculada Parada Bermon,7060,455,382,2,5,2,0,374,86,0,0,0,0,0,4
54,Norte de Santander,54109, Bucarasica,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Guzmán Reyes Lizcano González,4566,1579,871,1,29,0,0,1494,82,6,0,0,0,0,26
54,Norte de Santander,54125, Cácota,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Manuel Isidro Cañas,1819,44,34,1,0,0,0,22,21,0,0,0,0,0,0
54,Norte de Santander,54128, Cachirá,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Henry Augusto Reyes Acevedo,11050,626,459,7,12,0,3,500,115,3,5,6,1,0,1
54,Norte de Santander,54172, Chinácota,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Nubia Rosa Romero Contreras,16686,1241,982,1,5,4,28,973,276,2,4,5,0,0,19
54,Norte de Santander,54174, Chitagá,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Fredy Orlando Quintero Mogollon,10409,290,218,4,28,0,0,204,80,1,17,0,0,0,0
54,Norte de Santander,54206, Convención,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Hermes Alfonso García Quintero,13030,13599,8005,164,96,13,25,13561,364,62,23,4,3,0,56
54,Norte de Santander,54223, Cucutilla,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Rosendo Ortega Silva ,7559,833,697,134,18,1,10,580,116,1,6,0,0,0,58
54,Norte de Santander,54239, Durania,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Marlín Yohana Márquez Rivera,3706,397,313,5,0,1,9,274,115,0,2,0,0,0,7
54,Norte de Santander,54245, El Carmen,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Edwuin Humberto Contreras Chinchilla,13575,4075,3004,160,184,5,16,3705,303,21,184,5,0,0,110
54,Norte de Santander,54250, El Tarra,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,José De Dios Toro Villegas,11002,12363,10079,279,68,24,45,13197,543,58,17,18,3,0,149
54,Norte de Santander,54261, El Zulia,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Elkin Caballero Ramírez,23388,5070,4336,22,22,13,37,4359,767,6,3,2,0,0,58
54,Norte de Santander,54313, Gramalote,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,José Tarcisio Celis Rincón,5442,171,149,5,2,0,0,108,61,0,0,0,0,0,2
54,Norte de Santander,54344, Hacarí,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Milciades Pinzón Pinzón,10790,8167,5760,229,82,1,10,9236,224,72,6,4,1,0,46
54,Norte de Santander,54347, Herrán,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Franio Guillen Orozco Fernández,3960,289,259,0,1,0,0,257,54,2,0,0,0,0,0
54,Norte de Santander,54377, Labateca,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Evelio Valencia Peñaloza,5886,229,197,1,70,1,5,158,64,2,1,0,0,0,16
54,Norte de Santander,54385, La Esperanza,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Jaider Navarro Quintero,12240,2147,1556,2,0,0,12,2007,158,1,2,2,1,0,1
54,Norte de Santander,54398, La Playa,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Víctor Julio Claro Lozano,8559,5078,3590,25,11,4,8,5252,111,16,7,2,2,0,45
68,Santander,68092, Betulia,Santander,Luis Alfonso Aparicio,Jonathan Rodolfo Díaz Quintero,5061,212,98,0,7,0,0,224,13,0,0,0,0,0,0
54,Norte de Santander,54405, Los Patios,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Diego Armando González Toloza,78409,3928,3049,124,24,9,53,2576,1238,3,51,1,2,0,12
54,Norte de Santander,54418, Lourdes,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Omar Alexander Dumes Montero,3360,592,516,0,4,0,0,558,43,0,1,0,1,0,0
54,Norte de Santander,54480, Mutiscua,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Ana Dolores Solano Mantilla,3727,28,20,1,6,0,0,15,18,0,0,0,0,0,0
54,Norte de Santander,54498, Ocaña,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Miriam Del Socorro Prado Carrascal,99741,32773,26416,157,354,167,157,31646,2058,41,583,18,11,0,72
54,Norte de Santander,54518, Pamplona,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Ronald Mauricio Contreras Flórez,58200,1887,1462,25,68,10,14,1411,481,9,7,2,2,0,3
54,Norte de Santander,54520, Pamplonita,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Francisco Alexander Contreras Rico,4958,64,48,0,3,0,9,31,26,0,1,0,0,0,0
54,Norte de Santander,54553, Puerto Santander,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Henry Manuel Valero Peinado,10590,1750,1419,21,27,3,3,1610,187,1,1,0,1,0,0
54,Norte de Santander,54599, Ragonvalia,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Neyda Vianey Latorre Castellanos,6902,281,247,2,13,0,0,189,99,2,0,0,0,0,0
54,Norte de Santander,54660, Salazar,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Ronal Felipe Jaimes Pabón,8900,594,451,3,57,9,14,413,169,1,2,3,0,0,9
54,Norte de Santander,54670, San Calixto,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Yadil José Sanguino Manzano,13753,8323,7621,1575,212,69,0,8454,156,25,198,52,0,0,1045
